id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
10361,highway,3,0.74,35,daylight,rainy,False,False,morning,True,True,2,0.25
10362,rural,1,0.96,35,night,clear,False,True,afternoon,True,True,0,0.53
10363,urban,2,0.97,25,daylight,foggy,False,False,afternoon,True,True,3,0.57
10364,urban,4,0.03,35,daylight,rainy,False,False,afternoon,True,False,1,0.16
10365,rural,3,0.82,70,night,foggy,True,True,evening,True,True,1,0.73
10366,urban,1,0.66,45,night,foggy,False,True,evening,False,True,1,0.53
10367,urban,1,0.08,60,daylight,foggy,True,False,evening,True,True,1,0.38
10368,rural,2,0.82,60,night,clear,False,False,afternoon,True,False,2,0.66
10369,rural,3,0.87,35,daylight,foggy,True,False,afternoon,False,True,2,0.29
10370,highway,2,0.37,70,night,rainy,False,True,afternoon,False,False,1,0.64
10371,highway,3,0.04,25,daylight,foggy,False,False,afternoon,False,False,2,0.03
10372,urban,2,0.11,70,daylight,foggy,False,False,morning,True,True,1,0.26
10373,rural,3,0.2,25,dim,clear,True,False,morning,True,True,2,0.12
10374,urban,1,0.56,70,dim,clear,False,False,evening,False,True,2,0.43
10375,highway,2,0.79,60,night,clear,False,False,evening,True,True,2,0.57
10376,rural,4,0.66,70,night,rainy,False,True,morning,False,True,3,0.71
10377,rural,4,0.02,60,daylight,foggy,True,False,afternoon,True,True,2,0.34
10378,highway,3,0.13,45,daylight,clear,False,False,afternoon,False,False,1,0.06
10379,urban,2,0.63,70,night,foggy,True,True,morning,False,True,3,0.77
10380,urban,3,0.63,60,dim,clear,True,False,evening,True,False,0,0.43
10381,highway,2,0.74,25,dim,rainy,True,True,afternoon,False,True,2,0.26
10382,urban,3,0.6,70,dim,foggy,True,True,evening,True,True,2,0.48
10383,highway,2,0.49,35,dim,clear,False,False,morning,True,True,1,0.27
10384,highway,4,0.55,60,night,rainy,False,True,afternoon,True,True,2,0.68
10385,highway,1,0.24,60,dim,foggy,True,False,evening,False,False,0,0.2
10386,highway,1,0.72,45,dim,clear,False,False,morning,False,False,1,0.24
10387,rural,1,0.46,70,daylight,foggy,False,False,afternoon,False,False,2,0.41
10388,urban,2,0.89,70,dim,foggy,True,True,evening,False,True,1,0.49
10389,urban,1,0.26,35,night,rainy,True,True,evening,True,True,0,0.37
10390,highway,4,0.06,35,night,clear,True,False,afternoon,False,True,1,0.23
10391,rural,2,0.66,25,night,clear,False,False,evening,False,True,3,0.54
10392,urban,4,0.03,25,night,foggy,True,False,afternoon,False,True,0,0.34
10393,rural,3,0.16,25,night,clear,True,True,morning,False,True,0,0.32
10394,urban,1,0.52,70,daylight,foggy,True,False,afternoon,False,False,2,0.56
10395,rural,3,0.4,70,dim,clear,True,False,evening,True,True,2,0.34
10396,urban,2,0.01,60,night,foggy,False,True,afternoon,True,False,1,1.0
10397,urban,4,0.47,45,daylight,rainy,True,True,evening,False,False,1,0.25
10398,urban,2,0.74,60,dim,foggy,False,False,afternoon,False,False,2,0.53
10399,rural,4,0.41,35,dim,foggy,True,True,afternoon,False,True,1,0.22
10400,rural,3,0.25,25,dim,foggy,True,False,evening,False,False,0,0.07
10401,rural,3,0.58,45,dim,foggy,False,False,morning,False,True,2,0.32
10402,highway,1,0.95,45,daylight,clear,False,True,afternoon,True,True,1,0.29
10403,highway,1,0.35,35,daylight,clear,False,False,morning,True,True,1,0.07
10404,highway,2,0.58,60,dim,foggy,True,True,afternoon,True,True,1,0.43
10405,highway,1,0.51,70,daylight,rainy,False,False,afternoon,True,True,0,0.46
10406,highway,4,0.55,35,daylight,clear,True,True,morning,True,True,1,0.21
10407,urban,3,0.89,25,daylight,rainy,True,False,afternoon,True,False,3,0.45
10408,rural,3,0.36,60,night,clear,False,True,evening,True,False,1,0.53
10409,rural,1,0.43,25,dim,rainy,False,True,afternoon,True,True,0,0.28
10410,highway,2,0.71,70,dim,foggy,False,True,afternoon,False,True,1,0.5
10411,rural,3,0.01,35,night,clear,False,True,afternoon,False,True,1,0.26
10412,rural,4,0.56,35,dim,foggy,True,True,morning,False,True,1,0.31
10413,rural,3,0.43,70,dim,clear,True,True,evening,False,False,2,0.2
10414,urban,3,0.97,45,daylight,foggy,True,True,morning,False,True,1,0.4
10415,highway,2,0.63,70,daylight,foggy,True,True,evening,True,False,3,0.51
10416,highway,4,0.3,35,night,foggy,False,False,morning,False,True,1,0.38
10417,highway,2,0.15,70,night,rainy,False,True,morning,False,False,2,0.49
10418,rural,2,0.78,45,night,rainy,True,True,morning,False,True,1,0.48
10419,highway,4,0.63,45,dim,clear,True,False,morning,False,False,2,0.24
10420,urban,1,0.75,60,night,clear,False,False,evening,True,False,3,0.73
10421,rural,4,0.09,25,dim,clear,False,False,afternoon,False,False,1,0.02
10422,rural,3,0.45,45,dim,clear,True,False,evening,True,True,2,0.15
10423,urban,4,0.82,25,dim,clear,True,False,afternoon,False,False,0,0.3
10424,highway,2,0.34,35,dim,rainy,False,True,evening,False,False,1,0.26
10425,urban,2,0.61,35,daylight,foggy,True,False,evening,True,False,3,0.45
10426,rural,1,0.7,35,daylight,clear,False,True,afternoon,True,False,0,0.17
10427,highway,4,0.78,70,daylight,clear,False,True,morning,True,False,1,0.42
10428,rural,1,0.14,35,night,clear,True,True,evening,True,False,2,0.22
10429,urban,4,0.24,25,daylight,foggy,False,False,afternoon,True,True,1,0.11
10430,highway,2,0.07,25,daylight,clear,True,False,afternoon,True,False,1,0.08
10431,urban,4,0.51,25,dim,foggy,True,False,morning,True,False,1,0.29
10432,urban,1,0.07,25,dim,clear,False,True,afternoon,False,True,1,0.01
10433,highway,3,0.16,35,daylight,rainy,False,False,morning,True,True,0,0.21
10434,rural,3,0.01,45,daylight,clear,False,True,evening,True,True,1,0.01
10435,highway,4,0.24,70,daylight,foggy,False,False,afternoon,False,False,2,0.32
10436,urban,4,0.21,35,dim,clear,True,False,morning,False,True,1,0.17
10437,highway,2,0.67,60,daylight,foggy,False,False,afternoon,False,True,0,0.5
10438,urban,2,0.6,35,night,rainy,True,False,evening,True,True,2,0.43
10439,urban,2,0.92,60,dim,rainy,False,False,morning,True,True,3,0.66
10440,rural,3,0.28,25,dim,rainy,False,False,morning,False,True,2,0.15
10441,highway,3,0.2,25,dim,foggy,True,True,evening,False,True,2,0.13
10442,highway,3,0.54,45,night,rainy,False,False,morning,True,True,3,0.54
10443,urban,3,0.29,70,night,clear,False,False,morning,True,False,0,0.46
10444,urban,2,0.54,45,night,foggy,True,False,evening,True,True,1,0.5
10445,urban,3,0.27,35,daylight,rainy,False,False,evening,True,False,0,0.22
10446,highway,1,0.03,35,night,clear,False,True,evening,False,False,0,0.18
10447,urban,3,0.65,45,daylight,rainy,False,True,morning,True,False,1,0.37
10448,rural,2,0.8,25,night,clear,True,True,evening,True,True,1,0.5
10449,highway,1,0.29,45,daylight,clear,False,False,evening,True,True,2,0.12
10450,highway,4,0.63,25,daylight,rainy,False,True,evening,False,False,3,0.39
10451,urban,4,0.58,45,night,clear,False,True,evening,False,True,2,0.41
10452,highway,4,0.79,60,night,clear,True,True,morning,False,False,0,0.65
10453,highway,4,0.65,45,daylight,foggy,True,False,evening,False,False,0,0.29
10454,highway,1,0.76,45,daylight,foggy,True,True,afternoon,True,True,1,0.39
10455,urban,1,0.55,70,dim,foggy,False,True,afternoon,True,True,3,0.62
10456,urban,4,0.08,60,daylight,foggy,True,True,morning,False,False,1,0.2
10457,highway,2,0.86,45,dim,foggy,True,True,morning,False,True,1,0.34
10458,highway,2,0.67,45,night,rainy,True,True,evening,True,False,1,0.54
10459,highway,2,0.17,70,daylight,foggy,True,False,afternoon,True,True,2,0.35
10460,rural,1,0.51,35,dim,clear,True,True,morning,False,False,1,0.12
10461,highway,4,0.21,45,night,foggy,False,True,morning,True,True,0,0.37
10462,highway,2,0.58,60,dim,rainy,False,True,afternoon,False,False,0,0.5
10463,urban,4,0.63,35,night,rainy,True,True,evening,False,True,2,0.52
10464,rural,4,0.4,45,dim,foggy,False,False,afternoon,True,True,1,0.18
10465,urban,2,0.58,60,night,rainy,True,True,evening,False,True,3,0.85
10466,urban,3,0.49,35,daylight,rainy,False,True,evening,True,True,2,0.21
10467,highway,3,0.23,70,daylight,rainy,False,True,morning,True,False,1,0.28
10468,rural,3,0.75,35,daylight,foggy,False,True,morning,False,False,1,0.39
10469,highway,2,0.19,45,night,foggy,True,False,evening,False,True,2,0.2
10470,highway,2,0.4,25,daylight,rainy,False,True,morning,False,False,1,0.24
10471,highway,4,0.69,60,daylight,rainy,False,True,afternoon,False,False,3,0.54
10472,highway,2,0.43,45,daylight,clear,True,True,morning,False,False,2,0.07
10473,highway,4,0.6,70,daylight,clear,True,False,afternoon,True,True,2,0.34
10474,highway,2,0.3,45,dim,clear,True,True,evening,True,True,1,0.07
10475,urban,3,0.18,60,dim,foggy,False,True,morning,True,False,0,0.42
10476,highway,2,0.66,70,daylight,foggy,True,True,afternoon,True,True,2,0.6
10477,highway,1,0.03,25,daylight,rainy,True,False,afternoon,True,True,0,0.12
10478,highway,3,0.7,45,daylight,foggy,True,True,evening,False,False,0,0.39
10479,highway,2,0.34,35,daylight,clear,False,False,evening,True,False,1,0.11
10480,rural,2,0.47,70,daylight,rainy,False,False,morning,False,False,0,0.45
10481,highway,2,0.61,45,daylight,clear,True,False,evening,False,True,1,0.17
10482,rural,4,0.29,70,dim,clear,True,False,evening,True,False,1,0.33
10483,rural,2,0.44,35,night,clear,True,True,evening,False,True,1,0.33
10484,highway,3,0.62,60,daylight,rainy,True,True,evening,False,True,2,0.45
10485,highway,1,0.43,45,night,foggy,True,False,morning,False,True,1,0.53
10486,highway,1,0.25,70,dim,foggy,True,False,morning,True,True,1,0.36
10487,urban,4,0.15,70,dim,foggy,False,False,evening,True,True,0,0.28
10488,urban,4,0.47,60,dim,clear,False,False,evening,True,True,0,0.36
10489,urban,2,0.86,60,night,clear,True,True,evening,True,True,0,0.57
10490,urban,3,0.52,35,night,rainy,True,False,morning,True,False,0,0.39
10491,rural,4,0.21,45,dim,rainy,True,False,morning,False,True,0,0.16
10492,highway,3,0.35,45,daylight,rainy,True,True,afternoon,False,True,0,0.27
10493,urban,3,0.23,35,dim,rainy,False,True,afternoon,True,False,1,0.17
10494,rural,4,0.74,25,dim,rainy,True,False,afternoon,True,False,2,0.26
10495,urban,4,0.53,45,night,rainy,True,True,afternoon,False,True,1,0.43
10496,highway,3,0.12,25,night,foggy,True,False,morning,False,False,1,0.27
10497,urban,4,0.33,60,dim,clear,True,False,morning,True,True,1,0.19
10498,rural,2,0.74,45,night,clear,True,False,afternoon,False,False,0,0.46
10499,highway,3,0.46,25,dim,foggy,False,True,evening,True,True,1,0.19
10500,urban,2,0.14,70,daylight,foggy,True,False,afternoon,True,False,2,0.36
10501,urban,3,0.25,45,daylight,foggy,True,True,evening,True,False,1,0.27
10502,rural,1,0.2,70,night,clear,False,False,afternoon,True,True,2,0.62
10503,rural,1,0.21,45,dim,clear,False,False,morning,False,False,1,0.15
10504,rural,3,0.05,35,daylight,rainy,True,False,morning,False,True,0,0.13
10505,highway,4,0.34,60,dim,foggy,True,False,evening,False,False,2,0.42
10506,highway,4,0.1,45,night,rainy,False,True,morning,True,True,2,0.26
10507,highway,3,0.17,70,daylight,rainy,False,False,afternoon,False,True,0,0.27
10508,urban,4,0.1,45,night,rainy,False,False,afternoon,False,False,1,0.36
10509,urban,4,0.26,60,night,rainy,False,True,afternoon,False,True,1,0.64
10510,highway,2,0.43,35,dim,clear,True,True,afternoon,True,True,2,0.04
10511,urban,4,0.7,35,dim,foggy,False,False,morning,False,False,1,0.34
10512,rural,4,0.91,35,night,clear,False,False,morning,False,True,3,0.54
10513,rural,4,0.63,35,night,clear,False,True,afternoon,False,True,1,0.37
10514,urban,4,0.26,25,dim,foggy,False,False,morning,False,True,1,0.12
10515,highway,2,0.13,25,daylight,foggy,False,True,morning,True,False,1,0.11
10516,rural,3,0.86,45,daylight,clear,False,False,afternoon,True,True,1,0.3
10517,rural,4,0.62,25,dim,rainy,True,False,afternoon,True,False,0,0.32
10518,urban,3,0.78,60,night,clear,False,True,afternoon,False,True,2,0.71
10519,urban,1,0.11,35,night,clear,False,False,evening,True,False,2,0.31
10520,urban,3,0.62,45,night,rainy,False,True,evening,False,False,0,0.48
10521,rural,4,0.12,35,night,clear,False,True,evening,False,False,0,0.24
10522,rural,4,0.26,35,night,clear,False,False,evening,False,True,0,0.3
10523,highway,4,0.44,45,dim,rainy,False,True,afternoon,False,False,1,0.24
10524,rural,1,0.45,25,daylight,rainy,False,True,morning,True,False,1,0.28
10525,urban,2,0.64,70,night,clear,True,True,afternoon,False,True,2,0.54
10526,rural,1,0.28,35,dim,foggy,False,True,afternoon,False,False,0,0.3
10527,highway,1,0.23,45,night,clear,True,True,afternoon,True,True,0,0.22
10528,rural,1,0.89,45,dim,rainy,False,False,afternoon,False,True,3,0.43
10529,rural,1,0.34,35,dim,rainy,False,True,morning,True,True,2,0.23
10530,urban,2,0.8,35,daylight,clear,True,False,morning,True,False,0,0.44
10531,highway,1,0.78,70,night,clear,False,True,morning,True,False,3,0.78
10532,highway,4,0.04,35,dim,rainy,True,True,evening,True,True,1,0.13
10533,urban,3,0.15,25,daylight,clear,True,True,afternoon,False,False,0,0.08
10534,urban,1,0.85,35,night,clear,False,True,afternoon,False,True,2,0.37
10535,rural,4,0.72,45,dim,rainy,False,True,morning,True,False,1,0.34
10536,rural,1,0.26,70,dim,rainy,False,True,evening,False,True,0,0.4
10537,highway,2,0.67,70,daylight,foggy,False,True,evening,False,False,1,0.54
10538,highway,4,0.75,45,dim,rainy,True,True,evening,False,False,3,0.48
10539,rural,1,0.67,45,dim,foggy,False,True,afternoon,False,True,1,0.28
10540,highway,3,0.52,45,daylight,rainy,False,True,afternoon,False,True,1,0.29
10541,urban,2,0.37,60,daylight,clear,True,True,morning,False,True,0,0.27
10542,urban,2,0.58,70,daylight,clear,True,False,afternoon,False,False,0,0.3
10543,urban,2,0.56,45,dim,clear,True,True,evening,False,False,0,0.15
10544,urban,1,0.85,45,night,clear,False,False,morning,False,False,3,0.55
10545,highway,4,0.62,45,night,clear,False,True,morning,False,False,2,0.32
10546,urban,2,0.73,70,daylight,rainy,False,False,evening,True,True,3,0.71
10547,highway,1,0.26,45,dim,rainy,True,False,evening,False,True,0,0.24
10548,highway,4,0.59,25,night,foggy,False,True,evening,True,False,2,0.36
10549,highway,1,0.68,45,daylight,foggy,True,False,evening,False,True,1,0.24
10550,highway,1,0.71,25,night,clear,True,False,morning,False,True,2,0.34
10551,highway,3,0.29,45,dim,clear,True,False,morning,False,False,1,0.09
10552,highway,3,0.1,45,daylight,clear,True,False,evening,True,False,1,0.15
10553,highway,4,0.7,60,dim,clear,False,True,afternoon,True,True,3,0.6
10554,rural,2,0.7,45,dim,clear,False,False,morning,False,False,1,0.24
10555,urban,1,0.34,25,daylight,rainy,False,True,afternoon,True,True,1,0.2
10556,highway,4,0.6,35,daylight,rainy,True,True,afternoon,False,False,1,0.28
10557,rural,4,0.39,35,daylight,foggy,False,False,evening,False,False,1,0.22
10558,rural,4,0.15,70,dim,foggy,True,True,morning,False,True,1,0.37
10559,rural,3,0.75,25,night,clear,True,True,morning,True,False,0,0.42
10560,rural,1,0.37,70,night,foggy,False,False,evening,True,False,1,0.57
10561,highway,4,0.97,35,daylight,clear,False,True,morning,True,True,0,0.37
10562,rural,4,0.02,45,dim,foggy,True,False,evening,True,False,1,0.21
10563,rural,2,0.3,35,dim,clear,False,False,morning,True,True,1,0.06
10564,urban,2,0.37,35,daylight,clear,True,False,evening,False,False,1,0.12
10565,highway,2,0.53,70,night,foggy,True,True,evening,False,True,2,0.56
10566,highway,4,0.9,45,dim,foggy,True,False,afternoon,True,False,2,0.37
10567,urban,4,0.81,25,dim,foggy,False,False,evening,False,False,0,0.37
10568,urban,1,0.73,45,night,clear,True,True,afternoon,False,False,1,0.43
10569,rural,3,0.01,45,dim,foggy,False,True,morning,False,True,2,0.07
10570,highway,2,0.83,25,dim,rainy,True,True,afternoon,False,True,3,0.57
10571,rural,2,0.28,25,daylight,rainy,True,False,evening,True,True,1,0.18
10572,urban,4,0.06,45,daylight,clear,True,False,morning,True,True,1,0.03
10573,rural,4,0.03,60,daylight,clear,True,True,evening,True,False,1,0.13
10574,highway,2,0.99,60,daylight,foggy,False,True,evening,True,False,0,0.6
10575,rural,2,0.37,70,dim,clear,False,True,afternoon,False,False,1,0.34
10576,highway,3,0.21,70,night,clear,True,False,afternoon,False,False,1,0.56
10577,rural,4,0.29,45,night,clear,False,True,afternoon,True,False,0,0.22
10578,urban,2,0.43,70,night,foggy,False,False,morning,False,False,2,0.64
10579,urban,3,0.32,35,daylight,foggy,True,False,afternoon,True,False,1,0.21
10580,urban,1,0.7,70,night,foggy,True,False,afternoon,True,True,0,0.67
10581,highway,3,0.6,35,dim,rainy,False,True,morning,False,False,2,0.27
10582,rural,4,0.51,45,daylight,clear,True,True,afternoon,True,True,0,0.11
10583,urban,3,0.23,35,night,foggy,False,False,afternoon,True,False,2,0.34
10584,rural,1,0.5,25,daylight,rainy,False,True,evening,False,False,2,0.24
10585,highway,4,0.82,60,night,foggy,True,True,evening,False,True,2,0.78
10586,rural,1,0.65,35,daylight,rainy,False,False,morning,True,True,0,0.3
10587,highway,1,0.42,60,dim,rainy,False,False,morning,False,True,0,0.37
10588,rural,3,0.38,60,dim,foggy,True,True,morning,False,True,1,0.44
10589,rural,2,0.49,25,daylight,foggy,True,True,morning,False,False,0,0.23
10590,urban,1,0.32,60,dim,rainy,True,False,morning,False,True,2,0.43
10591,rural,1,0.25,70,daylight,clear,True,True,afternoon,True,False,2,0.24
10592,highway,1,0.4,35,night,clear,False,False,evening,True,True,1,0.27
10593,rural,1,0.59,70,night,foggy,True,False,evening,False,True,0,0.71
10594,rural,2,0.53,70,night,rainy,False,True,morning,False,True,4,0.73
10595,highway,2,0.94,35,daylight,rainy,False,True,morning,True,True,2,0.35
10596,urban,4,0.66,70,night,foggy,True,True,morning,False,True,4,0.82
10597,rural,3,0.66,60,night,rainy,False,False,morning,True,True,3,0.83
10598,urban,3,0.22,25,daylight,clear,True,True,afternoon,True,False,2,0.11
10599,urban,4,0.07,70,daylight,rainy,False,False,evening,False,False,1,0.28
10600,urban,3,0.92,25,dim,clear,True,False,evening,True,False,1,0.24
10601,rural,3,0.35,25,dim,foggy,True,True,evening,True,False,0,0.22
10602,rural,2,0.04,45,night,foggy,True,False,evening,False,False,2,0.36
10603,urban,4,0.29,45,dim,foggy,True,False,morning,False,False,2,0.23
10604,urban,3,0.57,70,daylight,foggy,False,False,evening,False,True,0,0.45
10605,rural,3,0.17,25,dim,clear,True,True,evening,True,False,3,0.02
10606,highway,4,0.06,25,daylight,foggy,True,False,morning,True,False,1,0.06
10607,highway,2,0.71,45,dim,clear,False,True,morning,False,True,0,0.28
10608,rural,4,0.13,45,daylight,clear,True,False,morning,False,True,0,0.03
10609,urban,4,0.48,35,dim,clear,False,True,afternoon,False,True,2,0.15
10610,rural,2,0.04,35,daylight,foggy,True,False,evening,True,True,2,0.11
10611,highway,4,0.92,45,dim,foggy,True,False,morning,True,True,1,0.4
10612,highway,3,0.92,35,daylight,foggy,True,False,evening,True,False,0,0.34
10613,highway,2,0.56,45,dim,clear,False,True,evening,False,False,1,0.22
10614,rural,2,0.75,35,dim,foggy,False,True,afternoon,True,False,1,0.28
10615,highway,2,0.96,25,dim,clear,False,True,evening,False,False,2,0.35
10616,highway,3,0.51,60,dim,rainy,True,True,morning,False,True,0,0.42
10617,rural,1,0.12,60,dim,foggy,False,True,afternoon,True,False,1,0.2
10618,rural,3,0.17,25,dim,foggy,False,True,evening,False,False,2,0.17
10619,highway,1,0.36,70,dim,rainy,True,True,morning,True,True,1,0.34
